,dteday,hr,holiday,weekday,workingday,season_t,weather,temperature,s_temp,humidity,winds,n_employee,exp_employee,occupancy
9649,2011-02-19,10,0,6,0,spring,Clear,17.22,21.21,16,39.0,2.67,21.14,106
9650,2012-03-30,16,0,5,1,summer,LightRain,16.400000000000002,20.455000000000002,62,19.0,2.67,0.0,367
9651,2011-01-19,12,0,3,1,spring,Cloudy,12.299999999999999,15.909999999999998,81,6.0,1.67,5.43,70
9652,2011-02-10,23,0,4,1,spring,Clear,4.92,7.575,42,7.0,1.67,22.43,34
9653,2012-02-03,12,0,5,1,spring,Clear,13.940000000000001,16.665,46,9.0,2.33,1.0,216
9654,2011-08-18,6,0,4,1,fall,Cloudy,26.240000000000002,29.544999999999998,78,17.0,1.67,18.86,103
9655,2011-09-03,15,0,6,0,fall,Clear,29.52,34.089999999999996,70,11.0,3.0,17.43,388
9656,2012-10-07,19,0,0,0,winter,Cloudy,16.400000000000002,20.455000000000002,82,7.0,2.67,9.43,114
9657,2011-12-21,5,0,3,1,spring,Cloudy,15.58,19.695,82,7.0,2.33,15.86,28
9658,2011-03-27,22,0,0,0,summer,Clear,10.66,12.879999999999999,41,11.0,2.0,19.0,30
9659,2012-04-21,3,0,6,0,summer,Clear,20.5,24.240000000000002,82,15.0,2.33,25.43,29
9660,2011-06-21,8,0,2,1,fall,Cloudy,25.419999999999998,28.03,88,7.0,2.0,24.71,401
9661,2011-06-07,13,0,2,1,summer,Cloudy,32.800000000000004,36.364999999999995,43,17.0,3.0,12.29,196
9662,2012-06-22,3,0,5,1,fall,Clear,30.34,35.605,79,0.0,3.0,28.29,7
9663,2012-04-18,19,0,3,1,summer,Cloudy,17.22,21.21,77,9.0,1.67,8.86,368
9664,2011-02-25,3,0,5,1,spring,Cloudy,13.120000000000001,16.665,93,7.0,2.33,6.14,2
9665,2011-04-06,5,0,3,1,summer,Clear,9.84,12.879999999999999,70,7.0,2.67,11.0,13
9666,2012-01-23,14,0,1,1,spring,LightRain,9.02,11.365,93,13.0,1.67,14.43,61
9667,2011-07-18,12,0,1,1,fall,Clear,32.800000000000004,38.635000000000005,59,13.0,2.0,21.43,165
9668,2011-09-11,21,0,0,0,fall,Clear,26.240000000000002,30.305,69,0.0,3.0,11.71,159
9669,2011-10-06,3,0,4,1,winter,Clear,18.04,21.97,67,15.0,2.0,20.0,5
9670,2011-11-26,19,0,6,0,winter,Cloudy,16.400000000000002,20.455000000000002,71,6.0,2.67,8.43,146
9671,2012-05-18,7,0,5,1,summer,Clear,18.86,22.725,82,7.0,3.0,15.71,515
9672,2011-10-21,22,0,5,1,winter,Clear,17.22,21.21,54,11.0,1.67,26.57,113
9673,2012-02-06,5,0,1,1,spring,Clear,7.38,10.605,80,7.0,2.33,30.14,17
9674,2012-03-20,2,0,2,1,spring,Clear,22.14,25.759999999999998,88,6.0,1.67,19.0,10
9675,2012-08-14,1,0,2,1,fall,Clear,27.880000000000003,31.819999999999997,79,17.0,3.0,30.14,27
9676,2011-11-17,8,0,4,1,winter,LightRain,13.940000000000001,15.15,61,20.0,2.33,21.71,355
9677,2011-01-04,9,0,2,1,spring,Clear,6.5600000000000005,7.575,64,15.0,2.0,5.43,100
9678,2012-10-14,1,0,0,0,winter,Clear,17.22,21.21,77,19.0,3.0,22.86,112
9679,2012-01-18,14,0,3,1,spring,Clear,12.299999999999999,13.635,33,26.0,3.0,20.29,105
9680,2011-12-05,7,0,1,1,winter,Clear,13.120000000000001,17.424999999999997,90,0.0,1.67,1.0,283
9681,2011-09-10,12,0,6,0,fall,Clear,29.52,34.089999999999996,62,15.0,2.67,13.29,404
9682,2012-04-15,2,0,0,0,summer,Cloudy,22.14,25.759999999999998,56,7.0,2.67,11.57,74
9683,2011-05-26,5,0,4,1,summer,Cloudy,24.599999999999998,27.275,88,6.0,2.0,1.43,27
9684,2011-08-18,13,0,4,1,fall,Clear,32.800000000000004,37.12,52,24.0,2.0,3.14,187
9685,2011-12-11,18,0,0,0,winter,Clear,9.84,11.365,48,13.0,2.33,19.71,163
9686,2011-08-11,22,0,4,1,fall,Clear,28.7,32.574999999999996,48,0.0,2.0,27.86,157
9687,2011-06-01,0,0,3,1,summer,Clear,28.7,33.335,79,11.0,2.0,29.29,34
9688,2011-12-28,18,0,3,1,spring,Clear,10.66,11.365,38,22.0,1.67,0.86,169
9689,2011-03-25,7,0,5,1,summer,Clear,8.200000000000001,9.09,59,24.0,1.67,22.57,104
9690,2012-12-06,16,0,4,1,winter,Clear,13.120000000000001,17.424999999999997,42,0.0,2.0,17.0,331
9691,2011-01-11,2,0,2,1,spring,Cloudy,6.5600000000000005,7.575,55,13.0,3.0,28.0,3
9692,2012-05-29,8,0,2,1,summer,Clear,28.7,33.335,74,13.0,2.67,0.71,634
9693,2011-12-04,8,0,0,0,winter,Clear,10.66,15.15,87,0.0,2.0,22.71,55
9694,2012-01-28,20,0,6,0,spring,Clear,16.400000000000002,20.455000000000002,35,26.0,2.67,4.0,120
9695,2011-05-30,8,1,1,0,summer,Cloudy,27.060000000000002,29.544999999999998,89,7.0,1.67,12.0,94
9696,2012-08-21,4,0,2,1,fall,Clear,22.96,26.515,88,0.0,3.0,26.14,4
9697,2012-03-21,11,0,3,1,summer,Cloudy,21.32,25.0,83,11.0,2.67,30.14,192
9698,2011-03-01,5,0,2,1,spring,Clear,8.200000000000001,9.09,64,19.0,2.0,8.71,2
9699,2011-12-26,10,1,1,0,spring,Clear,13.940000000000001,14.395,42,35.0,2.33,13.0,70
9700,2011-03-12,23,0,6,0,spring,Clear,15.58,19.695,66,6.0,1.67,12.43,49
9701,2011-08-13,5,0,6,0,fall,Clear,26.240000000000002,30.305,73,7.0,2.0,13.0,18
9702,2011-10-26,0,0,3,1,winter,Clear,18.04,21.97,72,13.0,1.67,9.0,32
9703,2011-04-07,8,0,4,1,summer,Clear,14.76,17.424999999999997,76,13.0,1.67,22.86,314
9704,2012-02-21,1,0,2,1,spring,Clear,10.66,15.15,56,0.0,2.0,13.0,7
9705,2012-12-01,7,0,6,0,winter,Cloudy,9.84,12.120000000000001,87,9.0,1.67,16.14,63
9706,2012-12-10,8,0,1,1,winter,Cloudy,17.22,21.21,100,17.0,3.0,29.57,584
9707,2012-06-29,22,0,5,1,fall,LightRain,33.62,41.665,63,13.0,2.33,25.0,163
9708,2012-09-05,7,0,3,1,fall,Cloudy,28.7,33.335,79,17.0,3.0,13.0,500
9709,2011-10-23,19,0,0,0,winter,Clear,18.86,22.725,77,0.0,1.67,8.43,193
9710,2011-03-25,16,0,5,1,summer,Cloudy,13.940000000000001,15.15,34,20.0,2.0,29.0,150
9711,2011-03-21,22,0,1,1,summer,Clear,18.86,22.725,88,15.0,2.67,17.0,78
9712,2012-02-16,20,0,4,1,spring,Cloudy,13.120000000000001,16.665,87,9.0,1.67,23.57,216
9713,2012-06-14,12,0,4,1,summer,Cloudy,27.060000000000002,31.06,61,15.0,1.67,6.57,265
9714,2012-06-28,10,0,4,1,fall,Clear,30.34,33.335,48,13.0,3.0,1.71,184
9715,2011-09-22,7,0,4,1,fall,Cloudy,24.599999999999998,25.0,100,7.0,2.33,21.57,311
9716,2012-12-09,4,0,0,0,winter,Cloudy,16.400000000000002,20.455000000000002,94,7.0,3.0,9.57,12
9717,2011-09-24,9,0,6,0,winter,Cloudy,24.599999999999998,27.275,88,6.0,2.33,4.71,175
9718,2011-06-29,6,0,3,1,fall,Clear,27.060000000000002,31.06,69,20.0,2.67,5.0,116
9719,2012-06-23,8,0,6,0,fall,Clear,27.880000000000003,31.819999999999997,69,15.0,1.67,2.14,167
9720,2012-11-29,19,0,4,1,winter,Clear,12.299999999999999,14.395,52,13.0,3.0,12.14,344
9721,2012-01-29,19,0,0,0,spring,Clear,13.120000000000001,15.15,28,17.0,1.67,25.0,159
9722,2011-10-02,3,0,0,0,winter,LightRain,13.940000000000001,15.909999999999998,87,19.0,1.67,12.0,9
9723,2012-07-31,23,0,2,1,fall,Cloudy,27.060000000000002,30.305,83,11.0,1.67,13.43,147
9724,2012-10-08,6,1,1,0,winter,Clear,13.940000000000001,17.424999999999997,76,7.0,2.33,8.29,59
9725,2012-07-30,4,0,1,1,fall,Clear,27.060000000000002,30.305,83,0.0,2.67,19.0,5
9726,2012-04-06,14,0,5,1,summer,Clear,19.68,23.485,28,26.0,2.33,4.57,490
9727,2011-02-07,17,0,1,1,spring,Cloudy,13.120000000000001,15.909999999999998,70,11.0,2.33,14.57,216
9728,2011-08-24,14,0,3,1,fall,Clear,31.16,34.089999999999996,48,28.0,2.67,12.43,204
9729,2012-07-10,15,0,2,1,fall,Clear,32.800000000000004,35.605,41,15.0,2.33,20.14,265
9730,2012-08-24,10,0,5,1,fall,Cloudy,31.16,34.089999999999996,48,0.0,2.33,8.14,262
9731,2012-08-08,2,0,3,1,fall,Clear,28.7,33.335,84,0.0,2.33,0.43,6
9732,2011-01-06,2,0,4,1,spring,Clear,6.5600000000000005,11.365,64,0.0,3.0,26.14,2
9733,2012-01-09,1,0,1,1,spring,Clear,9.84,12.120000000000001,60,9.0,1.67,23.57,5
9734,2012-08-13,8,0,1,1,fall,Cloudy,29.52,33.335,51,6.0,1.67,9.71,673
9735,2012-01-01,14,0,0,0,spring,Clear,18.04,21.97,54,20.0,3.0,8.86,267
9736,2012-11-20,15,0,2,1,winter,Cloudy,18.86,22.725,55,7.0,1.67,8.0,287
9737,2011-08-15,12,0,1,1,fall,Clear,30.34,34.089999999999996,57,19.0,2.33,11.43,178
9738,2012-01-20,13,0,5,1,spring,Clear,9.02,10.605,32,20.0,1.67,25.29,156
9739,2012-03-30,14,0,5,1,summer,LightRain,16.400000000000002,20.455000000000002,54,0.0,2.67,17.43,229
9740,2011-07-04,2,1,1,0,fall,Clear,26.240000000000002,28.79,83,0.0,2.67,10.14,63
9741,2011-04-22,20,0,5,1,summer,LightRain,13.120000000000001,15.15,87,15.0,2.0,2.14,47
9742,2012-07-02,19,0,1,1,fall,Clear,31.98,34.85,43,9.0,2.0,9.14,581
9743,2012-08-08,3,0,3,1,fall,Clear,28.7,33.335,84,0.0,1.67,23.86,7
9744,2012-03-22,8,0,4,1,summer,Cloudy,20.5,24.240000000000002,94,6.0,3.0,3.14,649
9745,2012-05-04,2,0,5,1,summer,Clear,23.779999999999998,27.275,83,9.0,1.67,13.86,11
9746,2011-10-14,13,0,5,1,winter,Clear,22.96,26.515,73,24.0,2.67,7.71,132
9747,2011-08-27,4,0,6,0,fall,Cloudy,28.7,33.335,84,15.0,2.67,19.71,4
9748,2011-03-12,9,0,6,0,spring,Clear,11.48,14.395,65,7.0,3.0,21.86,101
9749,2011-06-12,18,0,0,0,summer,Clear,28.7,33.335,74,11.0,2.33,21.71,256
9750,2012-08-23,2,0,4,1,fall,Clear,25.419999999999998,28.79,83,0.0,2.67,29.29,20
9751,2012-03-20,21,0,2,1,spring,Clear,22.96,26.515,73,0.0,1.67,3.14,277
9752,2012-03-04,17,0,0,0,spring,Clear,13.940000000000001,14.395,31,37.0,1.67,26.0,263
9753,2011-03-19,2,0,6,0,spring,Cloudy,22.96,26.515,43,15.0,1.67,25.14,25
9754,2012-10-20,12,0,6,0,winter,Clear,22.96,26.515,46,7.0,1.67,23.0,703
9755,2011-04-17,22,0,0,0,summer,Clear,20.5,24.240000000000002,39,7.0,2.0,25.43,70
9756,2012-10-31,18,0,3,1,winter,Cloudy,16.400000000000002,20.455000000000002,57,11.0,2.0,2.86,584
9757,2011-10-13,8,0,4,1,winter,LightRain,22.14,25.759999999999998,100,6.0,2.67,8.0,209
9758,2012-10-22,13,0,1,1,winter,Clear,25.419999999999998,31.06,28,11.0,2.67,19.14,315
9759,2012-05-28,12,1,1,0,summer,Clear,31.16,35.605,62,9.0,2.67,14.71,525
9760,2011-12-02,15,0,5,1,winter,Clear,17.22,21.21,41,6.0,1.67,24.14,199
9761,2012-06-27,3,0,3,1,fall,Clear,23.779999999999998,27.275,46,6.0,2.67,6.14,8
9762,2012-08-26,22,0,0,0,fall,Clear,25.419999999999998,28.03,88,6.0,3.0,2.29,114
9763,2011-09-28,1,0,3,1,winter,Clear,24.599999999999998,27.275,88,0.0,3.0,22.14,14
9764,2012-11-30,3,0,5,1,winter,Clear,9.84,14.395,75,0.0,2.0,2.14,4
9765,2011-12-15,18,0,4,1,winter,Cloudy,21.32,25.0,59,20.0,3.0,10.29,377
9766,2011-11-16,16,0,3,1,winter,LightRain,19.68,23.485,94,7.0,2.67,27.57,123
9767,2012-02-18,2,0,6,0,spring,Clear,12.299999999999999,14.395,61,17.0,3.0,23.57,45
9768,2011-09-19,14,0,1,1,fall,Cloudy,24.599999999999998,30.305,60,13.0,2.0,14.86,188
9769,2012-04-28,8,0,6,0,summer,Clear,15.58,19.695,40,9.0,2.0,7.0,158
9770,2011-06-03,18,0,5,1,summer,Clear,28.7,31.819999999999997,24,20.0,2.67,26.14,564
9771,2011-09-24,14,0,6,0,winter,Cloudy,27.060000000000002,31.06,74,9.0,2.67,30.0,390
9772,2011-07-16,22,0,6,0,fall,Clear,28.7,32.574999999999996,65,19.0,1.67,13.57,201
9773,2012-09-28,8,0,5,1,winter,Clear,24.599999999999998,28.03,83,6.0,2.0,9.29,705
9774,2012-11-25,15,0,0,0,winter,Clear,12.299999999999999,14.395,42,17.0,2.33,8.0,245
9775,2011-09-22,3,0,4,1,fall,Cloudy,24.599999999999998,25.759999999999998,94,6.0,2.0,25.57,12
9776,2012-12-13,23,0,4,1,winter,Clear,10.66,15.15,60,0.0,2.67,29.14,120
9777,2012-03-08,21,0,4,1,spring,Clear,24.599999999999998,31.06,43,26.0,2.67,16.29,233
9778,2012-06-21,9,0,4,1,fall,Clear,32.800000000000004,37.88,55,13.0,3.0,19.29,256
9779,2011-09-02,1,0,5,1,fall,LightRain,25.419999999999998,29.544999999999998,73,7.0,2.67,21.29,32
9780,2011-12-11,8,0,0,0,winter,Clear,6.5600000000000005,11.365,69,0.0,2.33,14.57,72
9781,2012-07-21,20,0,6,0,fall,LightRain,24.599999999999998,27.275,88,11.0,3.0,27.0,214
9782,2011-05-13,12,0,5,1,summer,Cloudy,21.32,25.0,88,13.0,2.33,11.86,223
9783,2011-03-25,5,0,5,1,summer,Clear,7.38,9.85,74,11.0,2.67,3.71,9
9784,2011-10-19,9,0,3,1,winter,LightRain,21.32,25.0,88,33.0,2.33,25.71,202
9785,2011-11-21,8,0,1,1,winter,Cloudy,18.86,22.725,94,0.0,2.33,11.57,391
9786,2011-12-12,4,0,1,1,winter,Clear,7.38,12.120000000000001,74,0.0,2.0,7.71,3
9787,2012-12-12,6,0,3,1,winter,Cloudy,10.66,12.120000000000001,60,17.0,2.33,28.71,128
9788,2011-09-07,2,0,3,1,fall,Cloudy,22.14,25.759999999999998,94,15.0,2.0,9.0,6
9789,2011-08-06,8,0,6,0,fall,Clear,27.880000000000003,31.819999999999997,83,11.0,2.33,13.86,121
9790,2011-08-06,12,0,6,0,fall,Clear,32.800000000000004,37.88,55,15.0,3.0,11.71,382
9791,2012-07-26,20,0,4,1,fall,Clear,35.26,40.910000000000004,50,17.0,1.67,7.86,446
9792,2012-09-23,15,0,0,0,winter,Clear,24.599999999999998,31.06,33,15.0,1.67,0.0,640
9793,2011-07-16,11,0,6,0,fall,Clear,30.34,33.335,48,15.0,2.67,24.29,396
9794,2011-10-16,7,0,0,0,winter,Clear,16.400000000000002,20.455000000000002,62,9.0,2.67,10.71,48
9795,2012-10-23,6,0,2,1,winter,Clear,16.400000000000002,20.455000000000002,82,6.0,2.67,29.29,158
9796,2012-04-28,12,0,6,0,summer,Cloudy,15.58,19.695,43,0.0,2.0,20.43,381
9797,2011-04-03,10,0,0,0,summer,Clear,16.400000000000002,20.455000000000002,43,28.0,2.67,21.29,215
9798,2011-12-11,6,0,0,0,winter,Clear,6.5600000000000005,11.365,59,0.0,3.0,13.14,10
9799,2012-01-04,1,0,3,1,spring,Clear,1.6400000000000001,1.5150000000000001,38,20.0,2.33,5.0,3
9800,2012-07-01,10,0,0,0,fall,Clear,35.26,39.395,44,20.0,3.0,22.0,366
9801,2011-01-03,10,0,1,1,spring,Clear,7.38,8.334999999999999,43,17.0,2.33,29.0,44
9802,2011-01-14,1,0,5,1,spring,Clear,4.1000000000000005,6.0600000000000005,54,11.0,1.67,23.14,5
9803,2012-08-18,23,0,6,0,fall,Clear,26.240000000000002,30.305,65,6.0,2.67,21.57,235
9804,2012-07-24,13,0,2,1,fall,Cloudy,34.44,40.15,53,20.0,2.67,12.14,273
9805,2011-07-08,14,0,5,1,fall,Cloudy,32.800000000000004,39.395,63,24.0,3.0,7.57,216
9806,2012-06-05,15,0,2,1,summer,Cloudy,23.779999999999998,27.275,46,9.0,2.0,21.43,272
9807,2012-03-17,17,0,6,0,spring,Clear,26.240000000000002,31.06,50,9.0,1.67,19.14,648
9808,2012-03-16,16,0,5,1,spring,LightRain,19.68,23.485,77,0.0,2.33,10.43,129
9809,2011-08-11,6,0,4,1,fall,Clear,25.419999999999998,30.305,65,11.0,2.33,4.29,106
9810,2012-03-18,3,0,0,0,spring,Cloudy,18.04,21.97,88,9.0,2.0,5.43,18
9811,2012-11-16,4,0,5,1,winter,Cloudy,12.299999999999999,15.909999999999998,65,7.0,3.0,8.71,5
9812,2012-08-16,17,0,4,1,fall,Clear,33.62,36.364999999999995,34,13.0,2.33,22.57,897
9813,2012-03-04,10,0,0,0,spring,Clear,12.299999999999999,13.635,49,22.0,3.0,0.43,192
9814,2011-09-28,6,0,3,1,winter,LightRain,24.599999999999998,25.759999999999998,94,11.0,2.33,16.29,114
9815,2011-10-23,12,0,0,0,winter,Clear,20.5,24.240000000000002,59,17.0,2.67,5.57,413
9816,2012-07-30,17,0,1,1,fall,Clear,31.16,34.85,55,22.0,2.33,7.86,827
9817,2011-06-16,10,0,4,1,summer,Cloudy,27.060000000000002,31.06,61,17.0,3.0,15.14,121
9818,2012-12-19,12,0,3,1,winter,Clear,16.400000000000002,20.455000000000002,54,19.0,1.67,10.86,236
9819,2012-06-26,8,0,2,1,fall,Clear,22.96,26.515,49,22.0,2.33,1.71,656
9820,2012-04-21,15,0,6,0,summer,Clear,29.52,32.574999999999996,39,17.0,2.33,15.29,628
9821,2012-03-04,11,0,0,0,spring,Clear,13.120000000000001,14.395,45,26.0,2.33,5.0,256
9822,2011-06-28,10,0,2,1,fall,Clear,32.800000000000004,37.12,49,11.0,1.67,25.86,157
9823,2011-01-31,2,0,1,1,spring,Clear,9.02,11.365,64,13.0,2.33,3.71,1
9824,2011-05-21,0,0,6,0,summer,Clear,21.32,25.0,77,7.0,1.67,17.0,98
9825,2011-12-24,16,0,6,0,spring,Clear,13.120000000000001,15.909999999999998,42,13.0,2.0,22.57,99
9826,2012-02-23,0,0,4,1,spring,Cloudy,18.04,21.97,47,17.0,2.67,4.71,42
9827,2012-06-16,4,0,6,0,summer,Clear,22.14,25.759999999999998,68,9.0,1.67,15.29,8
9828,2012-05-05,2,0,6,0,summer,Clear,23.779999999999998,27.275,88,0.0,3.0,19.71,75
9829,2011-09-16,8,0,5,1,fall,Clear,17.22,21.21,67,15.0,2.67,20.0,409
9830,2011-09-22,12,0,4,1,fall,Cloudy,27.060000000000002,30.305,83,11.0,2.33,22.0,176
9831,2012-09-29,20,0,6,0,winter,Clear,21.32,25.0,55,13.0,1.67,4.0,315
9832,2011-11-07,21,0,1,1,winter,Clear,15.58,19.695,82,7.0,1.67,22.86,139
9833,2011-09-23,4,0,5,1,winter,LightRain,24.599999999999998,25.0,100,0.0,1.67,9.71,13
9834,2012-05-29,23,0,2,1,summer,LightRain,25.419999999999998,27.275,94,0.0,2.0,1.57,50
9835,2012-05-20,20,0,0,0,summer,Clear,27.060000000000002,31.06,61,28.0,3.0,16.14,274
9836,2011-06-13,0,0,1,1,summer,Clear,26.240000000000002,29.544999999999998,78,9.0,3.0,6.29,28
9837,2011-09-23,19,0,5,1,winter,Clear,25.419999999999998,27.275,94,9.0,1.67,12.57,248
9838,2011-07-03,2,0,0,0,fall,Clear,28.7,32.574999999999996,57,13.0,2.0,5.86,69
9839,2011-08-24,23,0,3,1,fall,Clear,27.880000000000003,31.819999999999997,69,20.0,3.0,18.14,70
9840,2012-08-27,17,0,1,1,fall,Clear,32.800000000000004,36.364999999999995,46,15.0,2.33,13.86,845
9841,2011-12-02,13,0,5,1,winter,Clear,16.400000000000002,20.455000000000002,47,9.0,2.0,8.57,207
9842,2011-06-27,10,0,1,1,fall,Cloudy,29.52,33.335,54,9.0,2.33,6.43,150
9843,2012-11-26,3,0,1,1,winter,Clear,8.200000000000001,12.879999999999999,69,0.0,2.0,17.86,5
9844,2011-10-26,2,0,3,1,winter,Clear,18.04,21.97,67,11.0,2.67,27.71,3
9845,2011-07-27,18,0,3,1,fall,Clear,33.62,35.605,28,7.0,1.67,4.0,541
9846,2012-03-11,3,0,0,0,spring,Clear,9.84,12.120000000000001,60,9.0,2.67,9.57,66
9847,2011-07-26,4,0,2,1,fall,Clear,27.880000000000003,31.819999999999997,88,11.0,2.0,13.71,6
9848,2011-07-17,3,0,0,0,fall,Clear,26.240000000000002,30.305,69,15.0,2.33,9.29,47
9849,2012-02-07,21,0,2,1,spring,Clear,13.940000000000001,17.424999999999997,61,7.0,1.67,13.43,190
9850,2012-03-06,11,0,2,1,spring,Clear,10.66,12.879999999999999,41,11.0,1.67,18.86,130
9851,2011-10-21,20,0,5,1,winter,Cloudy,18.04,21.97,54,15.0,3.0,16.14,184
9852,2011-12-05,17,0,1,1,winter,Clear,17.22,21.21,77,0.0,1.67,27.0,446
9853,2012-02-06,16,0,1,1,spring,Clear,16.400000000000002,20.455000000000002,43,17.0,2.0,28.57,228
9854,2011-10-22,4,0,6,0,winter,Clear,15.58,19.695,66,6.0,3.0,27.86,8
9855,2011-10-19,8,0,3,1,winter,LightRain,22.14,25.759999999999998,70,33.0,3.0,16.57,210
9856,2012-07-03,0,0,2,1,fall,Clear,29.52,33.335,54,0.0,2.33,29.14,53
9857,2012-10-24,18,0,3,1,winter,Clear,27.060000000000002,31.06,44,0.0,2.67,8.14,858
9858,2011-07-18,15,0,1,1,fall,Clear,34.44,40.15,53,22.0,1.67,14.0,164
9859,2012-05-27,10,0,0,0,summer,Clear,27.880000000000003,31.819999999999997,74,17.0,2.67,18.0,424
9860,2011-10-24,3,0,1,1,winter,Clear,16.400000000000002,20.455000000000002,82,6.0,2.67,10.43,4
9861,2011-02-25,8,0,5,1,spring,LightRain,14.76,17.424999999999997,93,9.0,1.67,0.14,73
9862,2012-04-28,3,0,6,0,summer,Clear,13.940000000000001,15.909999999999998,49,15.0,3.0,11.86,26
9863,2012-10-02,19,0,2,1,winter,LightRain,25.419999999999998,27.275,94,0.0,3.0,12.14,395
9864,2012-02-28,9,0,2,1,spring,Clear,11.48,12.879999999999999,45,24.0,2.67,27.29,232
9865,2011-07-26,8,0,2,1,fall,Clear,30.34,34.089999999999996,55,13.0,2.33,25.14,424
9866,2011-12-29,7,0,4,1,spring,Clear,7.38,10.605,64,6.0,2.67,1.0,106
9867,2011-12-22,19,0,4,1,spring,Cloudy,18.04,21.97,62,0.0,2.0,5.0,142
9868,2012-03-05,2,0,1,1,spring,Clear,9.84,12.120000000000001,48,9.0,1.67,8.86,4
9869,2011-07-05,17,0,2,1,fall,Clear,33.62,37.88,46,7.0,1.67,27.86,545
9870,2012-03-12,16,0,1,1,spring,Clear,25.419999999999998,31.06,35,30.0,2.67,27.29,332
9871,2012-11-30,20,0,5,1,winter,Clear,13.120000000000001,17.424999999999997,66,0.0,3.0,5.71,245
9872,2012-08-31,22,0,5,1,fall,Clear,31.16,35.605,57,13.0,2.33,14.43,277
9873,2011-11-03,6,0,4,1,winter,Clear,13.940000000000001,16.665,76,13.0,3.0,9.43,99
9874,2012-08-29,11,0,3,1,fall,Clear,29.52,32.574999999999996,45,0.0,3.0,22.71,253
9875,2011-05-27,9,0,5,1,summer,Clear,28.7,32.574999999999996,65,19.0,2.67,5.71,227
9876,2012-02-27,8,0,1,1,spring,Clear,9.84,12.120000000000001,60,0.0,2.0,0.57,528
9877,2012-12-18,3,0,2,1,winter,Clear,17.22,21.21,88,13.0,2.33,25.14,5
9878,2011-07-31,6,0,0,0,fall,Clear,30.34,34.85,70,0.0,2.0,7.71,13
9879,2011-07-13,6,0,3,1,fall,Clear,30.34,34.089999999999996,57,11.0,2.67,13.29,121
9880,2012-06-03,7,0,0,0,summer,Clear,20.5,24.240000000000002,68,7.0,2.0,4.0,35
9881,2011-03-31,5,0,4,1,summer,LightRain,9.84,11.365,93,15.0,2.67,3.43,8
9882,2011-09-12,11,0,1,1,fall,Clear,28.7,32.574999999999996,57,13.0,2.33,16.29,165
9883,2012-10-10,17,0,3,1,winter,Clear,23.779999999999998,27.275,43,15.0,1.67,11.71,948
9884,2012-07-19,21,0,4,1,fall,LightRain,27.060000000000002,29.544999999999998,89,17.0,2.33,3.57,332
9885,2011-07-24,7,0,0,0,fall,Clear,32.800000000000004,38.635000000000005,59,9.0,2.67,1.29,35
9886,2012-04-05,0,0,4,1,summer,Clear,21.32,25.0,23,28.0,3.0,23.29,45
9887,2011-06-05,10,0,0,0,summer,Cloudy,25.419999999999998,29.544999999999998,73,6.0,3.0,10.43,251
9888,2012-09-26,15,0,3,1,winter,Clear,30.34,33.335,48,20.0,2.0,22.0,300
9889,2011-09-12,2,0,1,1,fall,Clear,22.96,26.515,88,0.0,2.33,23.71,2
9890,2012-02-20,20,1,1,0,spring,Clear,13.940000000000001,16.665,34,13.0,1.67,22.71,126
9891,2012-06-21,0,0,4,1,fall,Clear,30.34,34.85,70,6.0,2.67,23.57,69
9892,2012-09-28,19,0,5,1,winter,LightRain,25.419999999999998,31.06,50,17.0,3.0,8.43,508
9893,2011-12-12,7,0,1,1,winter,Clear,5.74,7.575,86,9.0,1.67,24.14,235
9894,2011-01-18,20,0,2,1,spring,Cloudy,9.02,13.635,87,0.0,2.67,18.86,83
9895,2011-01-17,12,1,1,0,spring,Cloudy,7.38,9.85,47,9.0,2.67,29.43,80
9896,2012-01-03,10,0,2,1,spring,Clear,6.5600000000000005,6.0600000000000005,47,31.0,2.0,27.86,60
9897,2011-11-04,9,0,5,1,winter,Cloudy,17.22,21.21,71,31.0,2.0,18.86,254
9898,2012-03-12,3,0,1,1,spring,Clear,14.76,17.424999999999997,50,9.0,3.0,23.14,2
9899,2012-08-02,1,0,4,1,fall,Clear,27.880000000000003,31.819999999999997,79,7.0,2.33,12.0,42
9900,2011-10-21,17,0,5,1,winter,Cloudy,18.86,22.725,51,17.0,2.67,15.29,524
9901,2011-10-23,1,0,0,0,winter,Clear,14.76,18.94,87,0.0,3.0,8.86,71
9902,2011-06-27,4,0,1,1,fall,Cloudy,24.599999999999998,28.03,83,11.0,3.0,14.71,9
9903,2012-12-14,12,0,5,1,winter,Clear,14.76,17.424999999999997,50,13.0,2.33,3.86,273
9904,2012-07-23,19,0,1,1,fall,Clear,32.800000000000004,37.12,52,17.0,2.33,8.57,582
9905,2011-12-22,7,0,4,1,spring,Clear,13.940000000000001,18.18,93,0.0,3.0,1.43,186
9906,2011-04-06,6,0,3,1,summer,Clear,9.84,12.879999999999999,70,7.0,2.33,27.0,56
9907,2011-02-14,23,0,1,1,spring,Clear,13.120000000000001,14.395,49,33.0,2.33,14.29,20
9908,2011-08-06,10,0,6,0,fall,Cloudy,30.34,34.85,70,19.0,2.67,3.0,290
9909,2011-01-01,9,0,6,0,spring,Clear,13.120000000000001,17.424999999999997,76,0.0,2.0,6.14,14
9910,2012-03-03,10,0,6,0,spring,Cloudy,16.400000000000002,20.455000000000002,87,0.0,1.67,17.57,168
9911,2011-07-24,2,0,0,0,fall,Clear,32.800000000000004,39.395,63,6.0,1.67,4.43,60
